book_id,predicted_score,user_id
"[1056733, 1927902, 1844629, 1021847, 4242172, 1786670, 4886245, 3344676, 1062193, 3067169, 1022060, 2267883, 1014278, 1012242, 1023045, 1090043, 1083428]","[3.7418336868286133, 3.761937141418457, 3.9996535778045654, 3.934748411178589, 3.725517511367798, 3.9999117851257324, 3.9001071453094482, 3.9920849800109863, 3.58286452293396, 3.060640573501587, 3.5584123134613037, 3.8267581462860107, 3.289156913757324, 3.5603244304656982, 3.933957815170288, 3.7298293113708496, 3.9033541679382324]",3839770
"[1529893, 1925218, 1227838, 1010464, 1071241, 1002299, 1082150, 2382705, 1452923, 1013502, 1070851, 1061977, 1193821, 1090043, 1034108, 1062326, 1485224, 1919201, 1030052, 3268399, 1026425, 3017857]","[2.188171863555908, 2.4064218997955322, 2.070909023284912, 2.2165794372558594, 2.3091659545898438, 2.690593719482422, 2.2876155376434326, 2.1414682865142822, 2.2001137733459473, 2.2282187938690186, 2.3640897274017334, 2.569427490234375, 2.1667985916137695, 2.541821002960205, 1.8415746688842773, 1.8645472526550293, 2.7098779678344727, 2.785515308380127, 2.375357151031494, 2.1680264472961426, 2.1904067993164062, 2.2609965801239014]",3840169
"[1079252, 1013380, 1025753, 1013208, 1070711, 1023048, 1255624, 1026036, 1002299, 1082138, 1058661, 1047138, 1003284, 1034067, 1047851, 1034282, 1089243, 1079509, 1005521, 1029553, 1054685, 3259440, 1050175, 1014561, 1055976, 1012039]","[2.910615921020508, 2.619079113006592, 3.017606496810913, 3.1846141815185547, 2.7392168045043945, 3.1149468421936035, 2.604426383972168, 3.079342842102051, 3.127580404281616, 2.601027011871338, 2.9091079235076904, 2.7427549362182617, 3.028846263885498, 3.2395873069763184, 2.5736782550811768, 2.6914355754852295, 2.9514079093933105, 2.7837412357330322, 2.9690444469451904, 2.936286449432373, 2.9524049758911133, 3.2371480464935303, 3.1039676666259766, 3.089362621307373, 2.9309136867523193, 2.9301416873931885]",3846307
"[1056315, 1212893, 3311009, 1212080, 1051797, 1089518, 1321017, 2008284, 1255625, 1011882, 2971734, 1082398, 1029791, 1143694, 1008145, 1322248, 1071241, 2996596, 1076045, 1212152, 1051163, 1465324, 1069059, 1949338, 1029111, 1873231, 1793132, 2267883, 2052448, 1001193, 1080687, 1039487, 1005521, 1467776, 1085799, 1398395]","[3.495466709136963, 3.116161823272705, 3.1285653114318848, 3.5188968181610107, 3.3148114681243896, 2.9945919513702393, 2.9377880096435547, 3.4097301959991455, 3.284548759460449, 3.405482530593872, 3.488452434539795, 3.521526336669922, 3.1865406036376953, 3.24379301071167, 3.205547332763672, 3.3439245223999023, 3.0611276626586914, 3.1703109741210938, 2.773405075073242, 3.1487464904785156, 2.992772102355957, 2.634944200515747, 3.357264518737793, 2.7889552116394043, 3.1882777214050293, 3.2595033645629883, 3.376652956008911, 3.3760719299316406, 3.010204315185547, 3.45876407623291, 2.8399674892425537, 3.21409273147583, 3.277860403060913, 3.0047385692596436, 3.134495735168457, 2.8961315155029297]",3856850
"[1013208, 3672237, 3246230, 4242172, 1056868, 1420862, 2161892, 1367458, 3865832, 1054889, 1949068, 1048007, 4872671, 4010969, 3394338, 4112874, 1039752, 5275059, 4173403, 1793132, 1422833]","[3.2395169734954834, 3.1643519401550293, 3.0642127990722656, 2.958869457244873, 2.9665706157684326, 3.076010227203369, 3.041320562362671, 2.8516886234283447, 2.9244236946105957, 2.669057607650757, 2.872732639312744, 2.952225923538208, 3.023158550262451, 3.2177324295043945, 2.959313154220581, 3.055048704147339, 3.1512646675109863, 3.0098795890808105, 3.0513198375701904, 3.140859603881836, 3.3169078826904297]",3857517
"[3506871, 3598313, 1258498, 2295163, 1010464, 1152701, 1013129]","[2.529742479324341, 2.2202911376953125, 2.5059242248535156, 2.632613182067871, 2.3770580291748047, 2.576014995574951, 2.3593950271606445]",3867025
"[1461903, 2180619, 1873231, 1941558, 1963912, 2009825, 1007433, 1762869, 3066477, 1962929, 1007914, 1083474, 1051363, 1060774, 1919201, 1003000, 2062430, 1044663, 1427825, 3626924, 1473250, 1080370, 1043008, 1017143, 1015584]","[3.857740879058838, 3.920140266418457, 3.7055673599243164, 4.193371295928955, 3.9473023414611816, 3.4209439754486084, 4.1424479484558105, 3.9112231731414795, 3.943070888519287, 4.012848377227783, 4.138876914978027, 4.138404369354248, 4.002811908721924, 4.447706699371338, 4.115561008453369, 4.233649730682373, 3.553086280822754, 3.854438304901123, 3.802337646484375, 3.852957010269165, 4.13524866104126, 4.243561267852783, 3.806480884552002, 4.037144660949707, 4.318126201629639]",3869722
"[1013208, 1322025, 3067169, 1048007, 1427679, 1025723, 1021273, 1046209, 1071241, 1426971]","[3.0736021995544434, 3.0930771827697754, 2.658780097961426, 2.8424880504608154, 2.48103666305542, 3.1186978816986084, 2.714827060699463, 2.8951120376586914, 3.062455177307129, 2.868269681930542]",3871391
"[2297697, 2250587, 1082518, 3369600, 1926700, 1005521, 1458164, 1119522, 1045201, 1016003, 3211779]","[2.8100149631500244, 3.106586456298828, 2.626049518585205, 3.5042738914489746, 2.7058281898498535, 2.9426538944244385, 3.049185276031494, 3.0275931358337402, 2.845231533050537, 2.741274356842041, 3.0591588020324707]",3873723
"[1080687, 4011440, 1003148, 3181927, 1948901, 1024701, 1981647, 1761056, 1453210, 1013129, 3191044, 4886245, 3033668, 1261153, 1066462, 1255625, 2194123, 1011662, 1057244, 1001885, 1018153, 1043815, 1029791, 1020961, 3187737, 1089521, 4885241, 3610550, 3140801, 1085799, 1440089, 1048537, 1903968, 1046385, 1856285, 2034893, 1388169, 1061563, 4238362, 1212152]","[3.1471359729766846, 2.787698745727539, 3.0148239135742188, 3.199105739593506, 2.976076126098633, 3.3837547302246094, 2.8968372344970703, 2.725203037261963, 2.643416166305542, 2.5377254486083984, 3.068946123123169, 3.173975944519043, 2.9376516342163086, 3.236294746398926, 2.7073745727539062, 2.9571523666381836, 2.8188819885253906, 2.8273630142211914, 2.9167611598968506, 2.7554731369018555, 2.8576016426086426, 2.569456100463867, 3.169440746307373, 2.7918407917022705, 3.587812662124634, 3.2798402309417725, 3.0839357376098633, 2.636317729949951, 3.3944640159606934, 3.111924648284912, 2.656275749206543, 2.622800827026367, 2.8706398010253906, 2.8633382320404053, 2.6366922855377197, 2.9533731937408447, 3.2246286869049072, 3.1676793098449707, 3.4229578971862793, 2.6712772846221924]",3874720
"[3246904, 1291809, 3017857, 3124525, 1007334, 1060779, 1025753, 1391191, 1039752, 1427288, 3102324, 1016003, 1089243]","[2.536252498626709, 2.1977245807647705, 2.160320281982422, 2.067056655883789, 1.8828082084655762, 2.3984971046447754, 2.469879150390625, 2.434689998626709, 2.516026258468628, 2.150667428970337, 2.6107242107391357, 2.1261682510375977, 2.70396089553833]",3877393
"[1082399, 1770782, 1025723, 1058661, 2233893, 1361263, 1312333, 3646172, 1006560, 1050339, 1048007, 1316622, 1060068, 1433377]","[2.1612143516540527, 2.9315743446350098, 2.8020741939544678, 2.586073398590088, 2.3540761470794678, 2.441098690032959, 2.5783658027648926, 2.283724308013916, 2.4478702545166016, 2.3262195587158203, 2.2637619972229004, 2.3256375789642334, 2.314847707748413, 2.1757915019989014]",3881532
"[1071241, 1382838, 4749115, 1132956, 1084336, 1056733, 1044316, 1000534, 3311009, 3211779, 4886245, 1019568, 5275059, 1767388, 1858410]","[3.4743704795837402, 3.4818363189697266, 3.6947574615478516, 3.355964183807373, 3.460814952850342, 3.6850171089172363, 2.993481159210205, 3.5523552894592285, 3.228128433227539, 3.889232635498047, 3.831794261932373, 3.6827359199523926, 3.5649890899658203, 3.883887767791748, 3.2822885513305664]",3889710
"[1014561, 3311009, 1203251, 1017841, 1068920, 3616310, 1083428, 1007305, 1082584, 1119528, 1051440, 1047138, 3333989, 1449351, 1433377, 1084973, 1057244, 3662594]","[2.689788341522217, 2.637238025665283, 2.423764705657959, 2.356395721435547, 2.814112663269043, 2.676827907562256, 2.5039620399475098, 3.1665565967559814, 2.65411376953125, 2.19646954536438, 2.732862710952759, 2.287853717803955, 2.353032350540161, 2.4142136573791504, 2.1576714515686035, 2.556741237640381, 2.536369562149048, 2.6221296787261963]",3890935
"[2340100, 3315879, 1865891, 4742918, 1159939, 4885241, 1417905, 1470158, 4124727]","[3.32555890083313, 3.5059821605682373, 3.3596768379211426, 4.609927177429199, 3.7906012535095215, 3.8853492736816406, 3.547881841659546, 3.570435047149658, 3.083767890930176]",3901770
"[4238362, 5275059, 1036490, 2584971, 4242172]","[3.332446336746216, 3.1460366249084473, 3.040010452270508, 2.9344587326049805, 2.7296791076660156]",3903687
"[1006113, 4011670, 1941301, 1119528, 1770782, 1201821, 1046265]","[3.07047438621521, 3.51350736618042, 3.423058032989502, 3.1113600730895996, 3.606931686401367, 3.1034493446350098, 3.379702091217041]",3904144
"[1465324, 1033825, 1041111, 1013225, 1856285, 1017143, 1049189, 1926700, 1765512]","[2.894282817840576, 3.0432372093200684, 2.853982448577881, 3.1682820320129395, 2.654536724090576, 2.7767767906188965, 2.664531707763672, 2.788517951965332, 2.8919360637664795]",3928241
"[1028409, 1007305, 1203244, 1088581, 2295163, 1292416, 1036490, 1382840, 1011754, 1203251, 1013502, 1082162, 1205054, 1119522, 1019568, 1031741, 1064275, 1025753, 1043485, 1009257, 1777823, 1067907, 1014278, 1013129, 1082334, 1186350, 1763809, 1915337, 1152701, 1863930, 1020459, 1085799]","[3.8287315368652344, 3.8131394386291504, 3.7506299018859863, 3.8786778450012207, 3.962174415588379, 3.7079620361328125, 3.797619104385376, 3.9987149238586426, 4.0801873207092285, 3.872969388961792, 3.7732694149017334, 3.5084543228149414, 3.8061747550964355, 3.588651657104492, 3.932180881500244, 3.9741334915161133, 3.987622022628784, 3.6676101684570312, 3.37754225730896, 4.1098175048828125, 3.601419448852539, 3.787543535232544, 3.2801742553710938, 3.617431879043579, 3.7574009895324707, 3.898333787918091, 3.54284405708313, 3.950294017791748, 3.7644526958465576, 3.864826202392578, 4.1888322830200195, 3.8594260215759277]",3930108
"[1069071, 1006881, 3713327, 1343089, 1915536, 4074636, 3865832, 2209098, 2584971, 1340986, 1046385, 2980812, 1261153, 1033190, 2171321, 1009160, 1033825, 1442678, 1469051]","[3.4557547569274902, 3.6442787647247314, 4.0833258628845215, 3.989018678665161, 3.8969311714172363, 4.119412899017334, 3.486173391342163, 4.182064533233643, 3.8414735794067383, 3.923703670501709, 3.8941450119018555, 3.596212863922119, 4.094927787780762, 3.6358799934387207, 4.0006489753723145, 3.971480131149292, 4.049575328826904, 4.037822723388672, 3.7661757469177246]",3935067
"[1001136, 1119839, 1068920, 3626924, 1061977, 1776683, 1002299, 1088581, 1485224]","[3.1251823902130127, 2.7761411666870117, 3.471735954284668, 2.7018837928771973, 3.164000988006592, 2.8138427734375, 3.0931601524353027, 3.2698535919189453, 3.240892171859741]",3949217
"[1212152, 2250587, 1035362, 1474688, 3860856, 1283273, 1070851, 1369777, 3801097, 1014578, 1764915, 1031740, 1421921, 3140801, 3259440]","[3.4044737815856934, 3.5036520957946777, 3.0532102584838867, 3.719947338104248, 3.7478976249694824, 3.394700527191162, 3.39384388923645, 3.1422691345214844, 3.0668506622314453, 3.5502755641937256, 3.124438524246216, 3.2804322242736816, 3.402958393096924, 3.5581953525543213, 3.643786907196045]",3976355
"[2081876, 2253642, 1703544, 1902628, 3274113, 5366275, 3394338, 1022238, 1432422, 1085883, 3033668, 1007914, 4113090, 3608170, 1034108, 2133556, 3392046, 1059336, 2171321, 1029553, 5275059, 1762869, 1030054, 1049219, 1028409]","[2.9050674438476562, 3.2695112228393555, 2.9193503856658936, 3.162139415740967, 2.9619898796081543, 2.7792558670043945, 3.208463191986084, 2.9243521690368652, 3.213677406311035, 3.1156539916992188, 3.0615386962890625, 3.5942602157592773, 3.1912553310394287, 2.846968173980713, 2.809077262878418, 3.323641538619995, 3.3076658248901367, 3.2044262886047363, 3.3926315307617188, 3.5118367671966553, 3.0756778717041016, 2.850081443786621, 2.9258716106414795, 3.1640095710754395, 3.3893203735351562]",3976519
"[3211779, 1078250, 4074636, 2584971, 1476651, 2271582, 1004322, 1032501]","[4.10458517074585, 3.7783565521240234, 3.5834689140319824, 3.7476634979248047, 3.779576063156128, 3.8364460468292236, 3.5128750801086426, 3.5336952209472656]",3978822
"[3014576, 1205370, 1963310, 2171321, 1020670, 1794844, 1084336, 1440089, 1767388, 3598313, 2062430, 1855343, 1060779, 1596305, 1027247, 1227838, 1254588, 3667783]","[3.3738203048706055, 2.9392857551574707, 3.2641549110412598, 3.2306318283081055, 3.150547504425049, 3.328911781311035, 3.280045509338379, 2.895817518234253, 3.132897138595581, 3.2234549522399902, 3.0270326137542725, 2.993593692779541, 2.8118128776550293, 3.1493847370147705, 3.3166134357452393, 3.036308765411377, 3.2818474769592285, 3.302401542663574]",3983018
"[1051440, 1361264, 3662594, 3071717, 1033825, 1449351, 1016486, 4886245, 3813669, 2159470, 1082150, 1082407, 1767945, 2035179, 1011754, 1039752, 1292227, 1077528, 1017143, 1035362, 1212080, 3577218, 1465324, 1082387, 1092149, 3646172, 1418686]","[3.1392481327056885, 3.4137463569641113, 3.513509750366211, 3.447700262069702, 3.4809234142303467, 3.50852632522583, 3.5162038803100586, 3.6470494270324707, 3.4472837448120117, 3.4468650817871094, 3.6552255153656006, 3.4101369380950928, 3.2603354454040527, 3.5561516284942627, 3.8087692260742188, 3.4611990451812744, 3.5216734409332275, 3.585620164871216, 3.5824527740478516, 3.2876148223876953, 3.5165278911590576, 3.4059181213378906, 3.378842830657959, 3.833845615386963, 3.1171202659606934, 3.4205727577209473, 3.672758102416992]",3987910
"[1394253, 1949338, 1043815, 2295163, 1213546, 1781300, 4885241, 3066477, 1431836, 1006004, 1026674, 1034479]","[3.1353201866149902, 3.056095600128174, 3.3060221672058105, 3.2640042304992676, 2.916548013687134, 3.1757187843322754, 3.9764981269836426, 2.820404529571533, 2.506941318511963, 3.077881097793579, 3.273364782333374, 3.0864830017089844]",3995729
"[1469051, 1016300, 1063245, 2062200, 1141406, 1827374, 1915536, 1793132, 1470158, 1057244, 1029159, 2298149, 1007305, 3191328, 3392046]","[3.2762234210968018, 3.317612648010254, 4.009483814239502, 3.125256299972534, 3.4292569160461426, 3.310114860534668, 3.1399593353271484, 3.2629566192626953, 3.46989369392395, 3.2924506664276123, 3.4761385917663574, 2.9100613594055176, 3.665771961212158, 3.064958333969116, 4.38454008102417]",3999227
"[1346815, 1036490, 1382836, 2253642, 1926103, 2068211, 1059406]","[2.539198398590088, 2.846149444580078, 3.225619077682495, 2.8881032466888428, 2.7147598266601562, 2.719512701034546, 2.6193132400512695]",3999927
"[3108829, 1009160, 3394338, 1340986, 1048537, 3191044, 1874961, 1084336]","[2.5681700706481934, 2.79782772064209, 2.5713088512420654, 2.667890787124634, 2.589418888092041, 2.284834384918213, 2.5079116821289062, 2.8037641048431396]",4017241
"[1143694, 1907739, 2336093, 1026425, 1009257, 3181927, 1049219, 2295163, 1046385, 3394338, 1703544, 2160226, 2584971, 1043579, 1072319, 1001193]","[2.705266237258911, 2.9935975074768066, 2.6946935653686523, 2.997669219970703, 2.741974115371704, 3.161844253540039, 2.23936128616333, 2.991138458251953, 2.670681953430176, 2.9709601402282715, 2.4883968830108643, 3.04110050201416, 2.760874032974243, 3.1002273559570312, 2.5888447761535645, 2.854534149169922]",4019479
"[1013380, 2068211, 1400717, 1051797, 1082518, 1050339, 1068920]","[2.5994508266448975, 2.5761404037475586, 2.434965133666992, 2.8553643226623535, 2.716165065765381, 2.7411575317382812, 2.873516082763672]",4033964
"[1030052, 1917078, 1064828, 3995526, 1529893, 1227838, 2171321, 1367964, 1046209, 1013267, 1018153, 1049219, 1770782, 2336093, 1008732, 1056461, 2180619, 2250587, 1829226, 1000594, 3335362, 1013502, 1047447, 1065970, 1013380, 1082398, 1119528, 1024197, 1082387, 1926700, 3392046, 1060068, 1004821, 1085470, 1011662, 1011754, 1003479]","[2.8279213905334473, 3.006685256958008, 2.9538917541503906, 2.790052652359009, 2.616725444793701, 2.5830702781677246, 2.811410427093506, 2.4229416847229004, 2.551511526107788, 2.0865721702575684, 2.2991013526916504, 2.514233112335205, 3.0270071029663086, 2.8134002685546875, 3.038109540939331, 2.6631691455841064, 2.506009101867676, 2.914111614227295, 2.5445704460144043, 2.4489755630493164, 2.5804662704467773, 2.4350404739379883, 2.837512731552124, 2.103433132171631, 2.5830302238464355, 2.5967869758605957, 2.09942364692688, 2.4625508785247803, 2.9743094444274902, 2.326327323913574, 2.610682964324951, 2.388981342315674, 2.2681314945220947, 2.551093101501465, 2.211604595184326, 3.058572292327881, 2.469694137573242]",4051438
"[1014561, 1059336, 1074841, 1044316, 1088065, 1027247, 1829836, 1064275, 1021847, 1049189, 1213546, 3067169, 1159939, 1054889, 1203426, 1073708, 1056461, 1035477, 1019485, 2070844, 1031740, 1002898, 1200840, 1090043, 1056295, 1432422, 2256039, 1205054, 1000482, 1931318, 1028404, 1023500, 1059419, 1981355]","[2.653590679168701, 2.498924970626831, 2.7540857791900635, 2.3222429752349854, 2.4058127403259277, 2.8843982219696045, 2.3349907398223877, 2.4997572898864746, 2.475526809692383, 2.5535049438476562, 2.4548115730285645, 2.228848934173584, 2.4964489936828613, 2.098829746246338, 2.648169994354248, 2.4628779888153076, 2.8425416946411133, 2.395167827606201, 2.4813125133514404, 2.5503454208374023, 2.280667543411255, 2.7791261672973633, 2.759009838104248, 2.661637783050537, 2.328010320663452, 2.145517349243164, 2.787660598754883, 2.321042060852051, 2.7001986503601074, 2.1231777667999268, 3.069481372833252, 2.2419607639312744, 2.7087440490722656, 2.668886661529541]",4054598
"[1013001, 1440089, 2980812, 1873231, 2265312, 3646172, 3615061, 1020459, 1937357, 1006004, 4011670, 2382705, 1370274]","[2.638864040374756, 2.5295157432556152, 2.686624526977539, 2.7589211463928223, 2.7052223682403564, 2.7211406230926514, 2.8033933639526367, 2.6153011322021484, 2.7850656509399414, 2.2654881477355957, 2.759054660797119, 2.339451313018799, 2.4058353900909424]",4062306
"[1006881, 1013001, 4152754, 3181927, 3646172, 1291760, 3211779, 1036067, 1458192, 1212453, 5317075, 1080687, 1035326, 1596305, 1981647, 2336093, 1049189]","[2.621988534927368, 2.8086938858032227, 2.580954074859619, 3.195857286453247, 3.0791854858398438, 2.6885528564453125, 3.11891508102417, 2.4594016075134277, 2.7808237075805664, 2.859126567840576, 2.5393290519714355, 2.892869234085083, 2.8221378326416016, 2.717071294784546, 2.6771085262298584, 2.8858344554901123, 2.2187306880950928]",4101058
"[1027191, 1018577, 1440972, 1420862, 1452610, 1207819, 1000482, 1080370, 2053249, 1088581, 1803022, 1102403, 1948901, 1069685, 1033778, 1071794, 1010464, 1474842, 1036684, 1916726, 1337303, 1013129]","[4.040554523468018, 3.0674057006835938, 3.737483024597168, 3.1155996322631836, 2.9631752967834473, 3.6619315147399902, 3.167557716369629, 3.2894413471221924, 3.422682523727417, 3.4091780185699463, 3.1052913665771484, 3.1882777214050293, 3.2063403129577637, 3.30465030670166, 3.2499849796295166, 3.0823991298675537, 3.0171282291412354, 3.023731231689453, 3.478226661682129, 3.2941083908081055, 3.352865219116211, 3.212254047393799]",4104534
"[1000482, 1054889, 1204889, 2253642, 1481362, 1001896, 1039487, 1020241, 1082582]","[3.000092029571533, 2.935981273651123, 3.0287983417510986, 3.385138988494873, 3.1679255962371826, 3.400954246520996, 3.18532657623291, 3.4765031337738037, 3.1800684928894043]",4114001
"[1281622, 1063245, 1007334, 3259440, 1032945, 1547265, 1049189, 1080370, 1016486, 3646172, 1046265, 3187737, 1028780, 1045818, 2071404]","[2.3133177757263184, 2.7999424934387207, 2.2531850337982178, 3.0708365440368652, 2.3908214569091797, 2.7068982124328613, 2.154601812362671, 2.991994857788086, 2.757101058959961, 2.5790672302246094, 2.3724160194396973, 3.023639678955078, 2.5479183197021484, 2.5909385681152344, 2.4018311500549316]",4143904
"[1069059, 1013416, 1014278, 1011754, 1368256, 1021847, 1035477, 1021056, 1000482, 1069848, 1394536, 3067169, 1013267, 1021193, 1009257, 1019568, 1061367, 1013380, 3311009, 1002898, 1056733, 1029553, 4113090, 1200840]","[3.5012450218200684, 3.288902759552002, 3.239929437637329, 3.8283841609954834, 3.2022366523742676, 3.355612277984619, 3.63126277923584, 3.0291481018066406, 3.482722282409668, 3.597196340560913, 3.3703274726867676, 2.9559154510498047, 2.9648733139038086, 3.6638264656066895, 3.708484172821045, 3.5708537101745605, 3.0246775150299072, 3.1227095127105713, 3.2825827598571777, 3.3613879680633545, 3.553861618041992, 3.4632716178894043, 3.5930588245391846, 3.5243475437164307]",4147269
"[1009931, 1082349, 2143732, 3667783, 1079680, 1053759, 1066462, 2317973, 1064275, 1058661, 1453210, 1596305, 2988943]","[3.159395694732666, 2.548464298248291, 3.0342934131622314, 3.168823719024658, 2.431004762649536, 3.1075339317321777, 2.4528093338012695, 3.367948055267334, 3.358238697052002, 2.997335433959961, 2.6921191215515137, 3.3882546424865723, 3.314887523651123]",4155840
"[1041007, 3266344, 3053207, 1361249, 3615061, 2057285, 1053759, 2295163]","[3.8448314666748047, 3.1601405143737793, 3.289365530014038, 2.9234464168548584, 3.3511452674865723, 2.8873558044433594, 3.4253475666046143, 3.5873913764953613]",4165838
"[3392046, 2143304, 1079440, 1080687, 1433640, 1028270]","[3.1170010566711426, 3.126356363296509, 2.9259963035583496, 2.579345226287842, 2.732027053833008, 2.670260190963745]",4207072
"[1045926, 1012637, 1050743, 1483522, 1005521, 1394536, 1007772, 2068211, 1017841, 1051193, 1069059, 1186392]","[2.644900321960449, 2.8755524158477783, 3.103501319885254, 2.9799935817718506, 2.747091293334961, 2.632702350616455, 2.8623907566070557, 3.1241509914398193, 2.714521884918213, 2.780224323272705, 2.955819606781006, 3.04256010055542]",4271422
"[1481371, 1034108, 1026674, 2008972, 1007334, 3786755, 1006881, 2980812, 3394338, 1439894, 1006004, 1030054, 1963912, 2042966, 1441707, 1474773, 1180108, 1065970, 3259440, 1046385]","[3.7351832389831543, 3.043104410171509, 3.2841439247131348, 2.9417014122009277, 3.2342233657836914, 3.4416825771331787, 3.235720157623291, 3.3429322242736816, 3.3037281036376953, 3.351374864578247, 3.316629409790039, 3.2527878284454346, 2.8908660411834717, 3.2854411602020264, 2.934095621109009, 2.9810280799865723, 3.6244711875915527, 2.9653728008270264, 3.7021372318267822, 3.5481767654418945]",4285231
"[1068920, 1070851, 1962923, 1220853]","[2.9719576835632324, 3.05614972114563, 2.751615524291992, 2.9437646865844727]",4292056
"[3268399, 1032431, 1859140, 1275608, 1017143, 2295163, 1002898, 1011662, 1089518, 1020959, 1019428, 2154960, 1903968, 1089509, 1031740, 1440972, 2275502, 1089511, 1059336]","[3.300882577896118, 3.168412208557129, 3.4317502975463867, 3.2225162982940674, 3.5394275188446045, 3.244227409362793, 3.3442344665527344, 3.117748260498047, 3.4590272903442383, 3.723562240600586, 3.0388693809509277, 3.709524393081665, 3.555938959121704, 3.3789572715759277, 3.388636350631714, 3.72589111328125, 3.236943244934082, 3.2504758834838867, 3.2577545642852783]",4295926
"[1777823, 1031575, 1865891, 1207819, 1070711, 1011662, 1919072, 1322025, 1775691, 1065239, 1367458, 2243213, 3290010, 3813669, 1382833]","[2.2483787536621094, 2.1671857833862305, 2.084402561187744, 2.5376501083374023, 2.3093762397766113, 2.325165271759033, 2.356515407562256, 2.426980495452881, 2.6444625854492188, 2.1631617546081543, 2.180443286895752, 3.0557661056518555, 2.5767407417297363, 2.5340943336486816, 2.199086904525757]",4313268
"[1020241, 1426971, 1022238, 1088065, 2149655, 1765512, 1020961, 1012611, 1963684, 2242467, 1063624, 1014278, 1420862, 1064275, 1258498]","[3.35957932472229, 3.1903443336486816, 3.2783865928649902, 3.082902431488037, 2.852189064025879, 2.741025686264038, 3.445004463195801, 3.3262746334075928, 2.732520580291748, 3.3708934783935547, 3.00651216506958, 2.932115316390991, 3.4651496410369873, 3.104983329772949, 3.337907314300537]",4318664
"[3033668, 2243213, 1055976, 1793132, 1068308, 2053249, 1044547, 1465324, 1255624, 1012203, 1077528, 1062193, 1255625, 1159939, 1070851, 1018136, 1316648, 1039840, 1052380]","[2.6142942905426025, 2.5471835136413574, 2.0573198795318604, 2.1662371158599854, 1.8114142417907715, 2.5412206649780273, 2.814451217651367, 2.212486743927002, 2.169189929962158, 1.9965074062347412, 2.2033095359802246, 2.114161491394043, 2.357375144958496, 2.6355271339416504, 2.4087705612182617, 2.489025592803955, 2.5211527347564697, 2.0421767234802246, 2.339430809020996]",4344558
"[1781120, 4113090, 1066462, 3908032, 1056315, 4112874, 1427288, 1255624, 1072438]","[3.0933656692504883, 2.8708863258361816, 2.6564369201660156, 2.906383991241455, 2.964447021484375, 2.816591739654541, 3.0102226734161377, 2.799842596054077, 3.2526848316192627]",4358554
"[1056461, 1396339, 1006004, 2036345, 3014576, 1024217]","[3.620840072631836, 3.519864082336426, 3.430806875228882, 3.572291851043701, 3.973294734954834, 3.5091514587402344]",4371841
"[2008972, 1082406, 4872671, 1022060, 1082518, 1914636, 1055976, 1432422, 1449351, 2149655, 1985223, 1013502, 1200840, 1008357, 1440589]","[2.7177624702453613, 3.6973719596862793, 3.007805585861206, 2.97160005569458, 2.608933448791504, 2.5866641998291016, 3.041565418243408, 2.9012393951416016, 3.120741367340088, 2.767895221710205, 2.9037528038024902, 2.849656581878662, 3.181857109069824, 2.8191847801208496, 3.4308738708496094]",4394291
"[1529893, 1049354, 1061367, 1007772, 1025753, 1358413, 3103080, 1026411, 4173403, 2233893, 1088065, 2180619, 2339950, 2250587, 1059419, 1358416, 1063190, 3108829, 1024217, 3191328, 1914572, 1007914]","[3.306976079940796, 3.4271421432495117, 3.1109533309936523, 3.627694606781006, 3.7228715419769287, 3.0863635540008545, 3.452720880508423, 3.1527717113494873, 3.611502170562744, 3.4552412033081055, 3.1270999908447266, 3.290492057800293, 3.0834779739379883, 3.57981276512146, 3.5265870094299316, 3.168779134750366, 3.2223153114318848, 3.1886653900146484, 3.2765278816223145, 2.870896816253662, 3.4659619331359863, 3.6838903427124023]",4417275
"[1059937, 3608208, 1316648, 2584971, 1060117, 1963310, 3246230, 1066462, 3621252, 1056461, 4714734, 2119843, 1023045, 1400707, 1212152, 1358413, 1780565, 3091349, 1851385, 1368256]","[3.661043643951416, 3.46247935295105, 3.4160842895507812, 3.4244303703308105, 3.1276566982269287, 3.173093318939209, 3.5056843757629395, 3.089974880218506, 3.2550365924835205, 3.354752540588379, 3.6904263496398926, 2.947765827178955, 3.110445976257324, 3.343764305114746, 3.1207895278930664, 3.2010746002197266, 3.1278696060180664, 3.0559897422790527, 2.980445146560669, 3.1169521808624268]",4459529
"[1424694, 1340986, 2980812, 2133556, 1021597, 1023045, 1062326, 1968643, 1964044, 1034108, 1439894, 1226062, 1344548, 1432596, 1794620, 1455933, 1061563, 1036243, 1442680]","[3.583789348602295, 3.2079501152038574, 3.036477565765381, 2.878373622894287, 3.2419662475585938, 3.2429840564727783, 2.6489274501800537, 2.7461612224578857, 2.8719964027404785, 2.698570489883423, 2.850724697113037, 3.1228227615356445, 3.208751678466797, 3.29182767868042, 3.019343376159668, 3.025573492050171, 3.439258098602295, 2.826064109802246, 2.701408863067627]",4461194
