user_id,rec_list
2252268,"['1389960', '1394364', '1767388', '1798557', '1917078', '1793132', '1014533', '2143732', '1212894', '1070851']"
2253240,"['2295324', '3140801', '3000997', '3315879', '1064271', '2242467', '1426971', '2317973', '2297706', '1449661']"
2254558,"['1009257', '1089243', '1020670', '3162527', '1214898', '1731370', '1018577', '1873231', '1071241', '1070441']"
2256333,"['1027191', '1001885', '1020959', '1024854', '1035326', '1031740', '1082582', '1025176', '1473250', '1941558']"
2256463,"['1017143', '1009160', '2295163', '1021847', '1063190', '1421921', '1023500', '1141406', '1024217', '1467535']"
2261930,"['2243213', '1078554', '3326892', '3905366', '1344548', '1159939', '1456597', '1400705', '1009459', '1369777']"
2262788,"['1011754', '1186392', '1212893', '1026036', '1330096', '1005918', '1119839', '1844629', '1141406', '2295324']"
2263766,"['1078554', '1071241', '1455933', '1281622', '1082398', '1084336', '1382846', '1322248', '1059112', '1036490']"
2264264,"['4742918', '1767388', '1330096', '1020670', '1020959', '1474842', '4885241', '1030153', '2297706', '1039487']"
2269768,"['1041007', '2143732', '1071241', '1058234', '1046265', '1013129', '2062200', '1963310', '1331571', '1770782']"
2270017,"['4749115', '3369600', '1080370', '1077497', '1064275', '2033081', '1008145', '5363767', '1941558', '1786670']"
2272333,"['1400705', '1020241', '1001896', '1013416', '1049354', '5275059', '2068211', '1066462', '2193877', '1001204']"
2272694,"['1080370', '1059112', '1209899', '1012489', '1074841', '4886245', '1291809', '1012637', '1058661', '1021597']"
2273033,"['1082584', '1152701', '1071241', '1005918', '1082154', '1203251', '1049215', '1227838', '1019485', '1082518']"
2274261,"['3642673', '2298149', '2284090', '1212152', '1015452', '1082154', '2265312', '1024217', '1013248', '1082138']"
2275683,"['4885241', '1082154', '1063245', '1056868', '2282081', '3316422', '3642673', '3335362', '1080544', '1025721']"
2278812,"['2082194', '1389960', '1082406', '1440972', '1085860', '2130986', '2250587', '1024854', '3009821', '1369777']"
2280383,"['3014576', '1361258', '1322158', '1041007', '1529893', '1030052', '1056733', '1071241', '1367964', '1058661']"
2285690,"['1033190', '1008988', '2150240', '1005918', '2271582', '1031740', '1019568', '1204889', '2082194', '1051440']"
2286588,"['1823349', '1082387', '1084336', '1026674', '1071241', '1043579', '1066462', '1141406', '1059419', '1394253']"
2286928,"['1007914', '1029553', '1212893', '4009552', '1152701', '1044547', '1007772', '2253642', '1089517', '1082154']"
2287283,"['1041007', '3259440', '3162513', '1028404', '1481371', '1021847', '1424694', '3211779', '1035146', '1981355']"
2287877,"['1007305', '1082406', '1017143', '1082577', '2295163', '1041007', '1009160', '1049354', '1794844', '1013129']"
2288774,"['3335362', '1008145', '1023045', '1914083', '1914078', '1041482', '1401425', '3010130', '1436713', '1029791']"
2291378,"['1036490', '1361264', '2201813', '1023045', '1449351', '1047138', '1851385', '1703544', '1059258', '1024217']"
2294932,"['2160226', '1014561', '1020670', '1382846', '1045247', '1006073', '1044663', '1401425', '1941301', '2382705']"
2295088,"['1986590', '1041007', '1082406', '1018136', '4010196', '1092149', '1485224', '1367458', '1081422', '1394536']"
2296262,"['3860856', '2209098', '1346815', '1069685', '1084336', '1026411', '1336968', '1010362', '1026686', '3323987']"
2298855,"['1999037', '1475048', '1010464', '1321017', '1948901', '3616310', '1057601', '1921479', '1082407', '1431836']"
2302784,"['1056868', '1041482', '1049688', '1432596', '1071241', '1382840', '1028780', '1420862', '1043008', '1400705']"
2304601,"['1063245', '1002898', '1431779', '1026686', '1070851', '1020459', '1014533', '4886245', '3009033', '1039487']"
2311033,"['3369600', '1080370', '1918734', '1937357', '1040211', '1082154', '1032945', '1012747', '1079440', '3162527']"
2311423,"['1082406', '1074841', '1424694', '1781300', '1394253', '3246230', '1440089', '3191044', '1346815', '1057244']"
2313951,"['4742918', '1020459', '1050339', '1007305', '1089243', '1226062', '2160226', '1400705', '1068920', '1461903']"
2319876,"['1041007', '1003000', '1033997', '1044547', '3259440', '1431779', '4009552', '1321017', '1822793', '1046265']"
2321998,"['1056461', '1458192', '3369600', '4238362', '1089523', '3369793', '2160226', '1013225', '2256039', '1039752']"
2323748,"['2082194', '3615061', '1084336', '1059937', '2243692', '2171321', '1322158', '1781120', '3616310', '1023045']"
2326887,"['1015403', '1432596', '1818347', '1002299', '1786670', '1013416', '1089512', '1090043', '1382838', '1089523']"
2328736,"['3506871', '3259440', '1089512', '4010969', '3239824', '1848256', '2295163', '1009257', '3181927', '1449661']"
2329474,"['3667783', '1049354', '2295163', '2067299', '1082584', '1439216', '1013001', '1059937', '2980812', '2070012']"
2329743,"['1041007', '1812895', '1035146', '1201821', '1015699', '1959786', '1057244', '1006560', '1067907', '1070685']"
2330414,"['1020241', '1041007', '1028693', '1025753', '1228110', '1057244', '3713327', '1292416', '1794620', '1015699']"
2330735,"['1056461', '4173403', '2154960', '1420862', '3335362', '3013903', '4011440', '1089515', '3908032', '1101607']"
2331207,"['1084336', '3259440', '4742918', '1045247', '1049354', '1765512', '1031575', '1856285', '1753798', '1141406']"
2332338,"['2295324', '1581547', '1057244', '1005918', '2063819', '1400705', '1013001', '1069059', '1012489', '1007928']"
2334439,"['3259440', '3646172', '2265312', '1065239', '3000997', '1180102', '1440089', '3102324', '1030200', '1060068']"
2334794,"['1080370', '2243213', '1427788', '3181927', '1474688', '1033190', '1024701', '1874961', '1370274', '1439216']"
2341056,"['1084336', '1025753', '1460313', '1006113', '1212152', '1035326', '1059537', '1084082', '1057197', '2052596']"
2342503,"['1044547', '2035179', '1898609', '1867064', '1873281', '1964044', '1939182', '1467333', '1010464', '3608170']"
2350246,"['1431779', '3014576', '1436713', '3066477', '1060779', '1418686', '2267883', '1227838', '1939182', '1161852']"
2350844,"['3259440', '1916726', '1009160', '1394433', '1013001', '1203426', '1012203', '1312333', '1024854', '2233893']"
2350908,"['1061118', '2256039', '3009821', '1212894', '2253642', '1044547', '1775691', '1255624', '1012561', '1052380']"
2352275,"['1292416', '1035362', '1056868', '1159939', '1020241', '1070441', '1474688', '1035477', '1937939', '1205054']"
2352413,"['1060068', '1007305', '1089515', '1392604', '1481371', '1044547', '1002299', '1464716', '1427288', '1064275']"
2354226,"['3073494', '1322158', '1322320', '3311009', '2032666', '1456597', '3009033', '2193877', '1217071', '1040771']"
2355722,"['1028404', '1003078', '1029791', '1054685', '2160292', '2034893', '1926700', '1020670', '1080687', '1529893']"
2355839,"['2567698', '3860856', '3009033', '1061118', '1949338', '1012242', '3369793', '2062200', '1092149', '3012517']"
2356822,"['1033997', '1007305', '1400705', '1927902', '1046265', '1059336', '1476651', '1008988', '1021273', '1084973']"
2357888,"['1090043', '1089243', '1776683', '1892491', '1361258', '1082154', '1400705', '1459623', '2160292', '1812895']"
2360897,"['1090043', '2154960', '1975797', '2143732', '3108829', '2158189', '1141406', '1794620', '2256039', '3274182']"
2362804,"['3246230', '3667783', '1292416', '1049354', '1032645', '1438461', '1059937', '2118032', '3608235', '2042063']"
2363647,"['3621252', '1361264', '3662594', '1060779', '1033825', '1083375', '1012637', '1064682', '1043201', '1361263']"
2366981,"['1047719', '2035179', '1084336', '1812895', '1031741', '1159939', '1044547', '1051363', '1418686', '1018136']"
2369031,"['1862115', '1322158', '1949068', '2062200', '1914572', '1066462', '1125186', '1013225', '1312333', '1016523']"
2373653,"['1027191', '1041007', '2034893', '2171321', '1008145', '1082334', '1949068', '1358413', '1040771', '1029791']"
2378826,"['1204889', '3211779', '1070441', '1767388', '1400705', '1021847', '1026411', '1822793', '3102324', '1028916']"
2379192,"['4872671', '1759860', '1981355', '1090043', '1917972', '3043491', '1019485', '1141406', '1853323', '2133556']"
2381565,"['1012637', '1786670', '1019485', '1012747', '1453210', '1914572', '1084336', '1024197', '1026425', '1873268']"
2382493,"['1028780', '1000517', '1205370', '1017841', '1119839', '1417905', '1082173', '1005918', '1421921', '1141406']"
2383159,"['2063819', '1369777', '1041007', '1449352', '1474688', '1066165', '2061644', '1052203', '1159939', '1014278']"
2389022,"['1036684', '1400705', '1002299', '2008284', '1015767', '1059112', '1485495', '1001896', '1045466', '1312333']"
2390133,"['1805514', '1046265', '1436713', '1051363', '1036274', '1440468', '1081422', '1346815', '1082399', '1037954']"
2392138,"['2271582', '2036345', '4238362', '1391191', '2209098', '1056295', '3335362', '2331434', '4074636', '2309689']"
2396569,"['1007914', '1029553', '1398395', '1023045', '1092335', '1012637', '1083428', '1083477', '1082150', '1786670']"
2398175,"['1057244', '1400705', '1005918', '1312333', '1456597', '1065970', '1040771', '1763809', '1023500', '2062200']"
2399791,"['1041007', '1005279', '1030052', '3181927', '1433640', '1071241', '2071404', '1439894', '1921479', '1026425']"
2400185,"['1007305', '1186392', '1031741', '1161852', '1051193', '1015699', '1203244', '1049348', '1186350', '1004821']"
2404351,"['1457306', '3009033', '1056733', '1058234', '3344676', '3394338', '4238362', '1082162', '1310164', '1369777']"
2407647,"['1021615', '3102324', '3162527', '2253642', '2336093', '1424741', '3394338', '3311009', '1322158', '2584971']"
2418935,"['3259440', '2008284', '1089517', '1812895', '1085799', '1361264', '1382846', '1090043', '3246904', '1212894']"
2426406,"['1915337', '1030052', '3608235', '1029159', '1201821', '1807516', '4152754', '1018577', '1485495', '1829836']"
2428231,"['3187737', '3017857', '3608208', '4238754', '1045247', '1008145', '2159042', '4074636', '1053759', '1915337']"
2428788,"['2243213', '2282081', '1867642', '3621252', '4238362', '2363651', '3860856', '4886245', '1776683', '3311009']"
2431917,"['2567698', '1388169', '1927869', '1021847', '1049354', '1067907', '1014561', '1203244', '4742918', '4886245']"
2432329,"['1082578', '2022979', '1388169', '2297706', '1863930', '5363767', '2567698', '4886245', '1119839', '1022238']"
2437683,"['4238362', '1389960', '1060068', '1015403', '2061644', '3672237', '1394433', '2360269', '1455933', '1013416']"
2446204,"['1007305', '1071241', '1061118', '2980812', '4749115', '1186350', '1204889', '2256438', '1340986', '1040771']"
2446664,"['1024854', '1082154', '1027247', '1770782', '1029159', '1080370', '1003284', '1084336', '1090043', '1072842']"
2449790,"['1083428', '1005918', '1012637', '1803022', '3140801', '1400705', '1937357', '1848256', '1064275', '1028693']"
2455454,"['1596305', '2336093', '1907739', '3009821', '1001136', '1860750', '1424741', '3865832', '3879301', '1427679']"
2458162,"['1041482', '1440972', '1019338', '1043201', '1002299', '2250587', '1794844', '2209098', '2008284', '3033668']"
2460937,"['3369600', '2194123', '1400705', '1011882', '1082584', '1075495', '2361768', '1459149', '1026036', '1017143']"
2461843,"['1036274', '1159939', '1985223', '1848256', '1458164', '1322320', '1775691', '1010362', '1041007', '1059406']"
2466780,"['1029553', '1292416', '3033668', '2209098', '1916726', '1026411', '2265312', '2298149', '2996596', '1948901']"
2469809,"['1041007', '1431779', '1228110', '2062200', '2035179', '4074636', '1069885', '1321017', '1868698', '3268399']"
2471480,"['1056868', '3181927', '2008284', '2053249', '1986590', '1080370', '1069628', '2250587', '2171321', '1041007']"
2475324,"['1080370', '1316622', '1009257', '1431779', '1467333', '1613372', '1851385', '1283273', '1022060', '1439894']"
2479513,"['1015403', '1040211', '1023045', '1021847', '1022238', '1529893', '1008145', '1090043', '1461903', '1030469']"
2489892,"['4113090', '1009160', '1025753', '1400707', '1337303', '1082406', '1056733', '1761056', '1013001', '1089515']"
2492939,"['1007914', '2154960', '1018577', '1917078', '2082194', '1858576', '1045818', '1058234', '1316648', '1026036']"
2494353,"['1007305', '3103080', '1012561', '1892491', '1011754', '1047447', '1322328', '1057244', '1019568', '1068920']"
2503790,"['1012489', '1316648', '1401841', '1382833', '1382838', '1962929', '1061118', '1084336', '1255624', '1082138']"
2504060,"['1032645', '1422833', '1084336', '2171321', '2361768', '1025753', '1761056', '1941301', '1777932', '1050339']"
2504449,"['1061118', '3103080', '1322320', '1084336', '1794620', '1461903', '1026425', '2295163', '1367458', '1071241']"
2511194,"['3259440', '1212080', '1056315', '2256039', '1082398', '1919201', '1040211', '1006560', '1059937', '1152701']"
2515574,"['3259440', '1859140', '1061118', '1020241', '1012242', '1485225', '1051363', '1020961', '1041616', '1963310']"
2515605,"['1919072', '1316648', '1023045', '1082154', '2996596', '1024701', '1455933', '2158189', '3124525', '2036345']"
2515923,"['1419841', '2070844', '1015767', '2032117', '1092149', '3608235', '1761056', '1045201', '1937939', '2061644']"
2517216,"['1041007', '1029553', '1084336', '1023045', '1031741', '1361264', '1421921', '1007433', '1059258', '1035848']"
2517866,"['1025753', '1082154', '1087145', '1075492', '1125186', '1085799', '1201821', '1026036', '1017143', '1016003']"
2518481,"['3259440', '1028404', '2129427', '1061118', '1009160', '1012242', '1046385', '1483522', '3080607', '2143304']"
2521995,"['1458164', '3860856', '2034893', '1032581', '4886245', '1258498', '1080370', '1009931', '5317075', '1027247']"
2522098,"['3014576', '3140801', '4009552', '1331571', '1862115', '1046385', '3290010', '3887826', '3865832', '2336093']"
2522909,"['1052203', '1025753', '1034067', '1030052', '2382705', '1022238', '1361263', '2056749', '1729284', '1029159']"
2524031,"['3009821', '1449348', '1059406', '1000517', '1485225', '1026036', '1088065', '3290010', '1786670', '1081422']"
2525342,"['1032645', '1212893', '1023709', '1044547', '1040771', '1851385', '1070851', '1002299', '1212894', '2056749']"
2535582,"['1084336', '2131415', '2067299', '1087758', '1048537', '1006004', '1781300', '2133556', '1014278', '2256438']"
2536540,"['1041007', '1044547', '1007914', '1458164', '1759860', '1021193', '4714734', '1040771', '2131415', '1461903']"
2537208,"['1322158', '1046172', '1003479', '1396339', '1026686', '1045247', '1805514', '1330096', '1394536', '3009821']"
2540966,"['1041007', '1083428', '1033190', '1082406', '1003148', '2250587', '1200840', '1008145', '1044547', '1082154']"
2546568,"['1264579', '3274113', '1476651', '2971734', '1086249', '3033668', '1021615', '3644791', '1400705', '1013502']"
2550440,"['1261153', '2082194', '1056295', '1075492', '2297697', '1015584', '2297786', '1319345', '1043579', '2294740']"
2554805,"['2209098', '1322158', '1432596', '1400705', '3426869', '1391191', '2143732', '1018153', '1092335', '1941301']"
2565930,"['1025723', '1398395', '2326403', '3344676', '1046265', '1008145', '1762869', '3067169', '1141406', '3908032']"
2566412,"['1963310', '2209098', '1962929', '1812439', '1227838', '1074841', '2298149', '1012242', '2382705', '1291760']"
2566466,"['1066165', '1082387', '1071241', '3908032', '1867642', '1018136', '3577218', '1033997', '1007772', '1786670']"
2568235,"['3211779', '1015452', '1082387', '3615061', '2209098', '3014576', '1227838', '4074636', '1026317', '1026425']"
2569258,"['1021193', '1030052', '3010133', '1082334', '1029159', '1449348', '1060774', '1012489', '1275608', '1008357']"
2578277,"['1082406', '4238362', '2284311', '1026686', '2034893', '1867642', '1009393', '1066462', '1069848', '1010464']"
2586616,"['1346815', '2034893', '2193877', '1009160', '1204889', '1084336', '2294740', '2336093', '3801097', '1001136']"
2587471,"['3259440', '4742918', '3162513', '3266344', '3394338', '1021615', '2242467', '1059406', '3010130', '1006881']"
2603819,"['2297786', '1003000', '1059406', '2257188', '3259440', '3335362', '1077497', '1018136', '1082154', '1041007']"
2605521,"['3598313', '1440345', '1003148', '1059419', '1066462', '1056733', '1440089', '1075538', '2382705', '1221515']"
2607106,"['1003000', '2131415', '1088022', '1258490', '3672237', '4238362', '1022238', '1986590', '1465324', '2118032']"
2608274,"['1072438', '1917078', '1056868', '1001896', '3066477', '1424741', '1775691', '3392046', '2034893', '1057244']"
2616177,"['1082387', '3259440', '1046265', '2295163', '1776683', '2567698', '1873231', '1882933', '1061977', '1007772']"
2620610,"['1056733', '1396339', '1770782', '1000856', '1046265', '1070441', '1040771', '1021847', '1073708', '1080309']"
2622404,"['1036684', '1028409', '4886245', '2360269', '1458164', '3103080', '3315879', '1065970', '2256438', '1045926']"
2624355,"['1082387', '1041007', '1019568', '3995526', '1017143', '1367458', '1021847', '1059419', '1025721', '1058234']"
2627262,"['1207819', '1009257', '1085883', '1007305', '1013416', '1079440', '1023045', '2317973', '1985223', '1013502']"
2631293,"['3995526', '2971734', '3644791', '1878708', '1082406', '1529893', '1322158', '1021847', '1009393', '3274851']"
2631359,"['1027191', '4010969', '2295163', '1007914', '1016806', '1829226', '1794620', '1419841', '1963310', '1082398']"
2637993,"['2256039', '1069059', '1009459', '4742918', '1044547', '1071241', '1212453', '4749115', '1255625', '1066462']"
2652211,"['2363651', '2971734', '1346815', '1422833', '1867642', '1827374', '4159088', '4074636', '3615061', '1856285']"
2665497,"['1011882', '2282081', '1002898', '1028693', '2317973', '1449351', '1361249', '1024701', '2119843', '1061367']"
2670119,"['1419841', '1959786', '1898609', '1456597', '3140801', '2980812', '1401840', '1039487', '1060779', '1021425']"
2671628,"['1003000', '2034893', '1045247', '1805514', '1059419', '1458192', '1925218', '4074636', '1596305', '1855343']"
2672946,"['2295163', '1036067', '1022060', '1959786', '1455933', '1059406', '1004956', '1003000', '1400705', '1322066']"
2676045,"['2363651', '1322328', '2256039', '4742918', '1082154', '1014561', '1794844', '1291809', '1322320', '1141406']"
2680644,"['1041007', '1424694', '2209098', '1045247', '1074841', '1143694', '1054685', '1948502', '1049219', '1032945']"
2685507,"['2567698', '2068211', '1807516', '1021193', '2250587', '1596305', '1059419', '2034893', '1027247', '3315879']"
2686818,"['1257365', '1023048', '2250587', '1069059', '1926700', '1061367', '1440345', '3801097', '1431836', '1006004']"
2688977,"['1432596', '1040211', '1011754', '1212893', '1089243', '1084336', '1064271', '1044663', '1058234', '1207819']"
2697269,"['3259440', '1818347', '1312333', '3162527', '1036274', '1400707', '1040771', '1086249', '1400705', '1926700']"
2699021,"['1082154', '2256039', '4113090', '1049688', '3554154', '2271582', '3646172', '3009821', '3887826', '1963786']"
2702518,"['3392046', '1032645', '3211779', '1963310', '1461903', '1440089', '1046265', '4011670', '1848256', '2143304']"
2704506,"['1009160', '1008145', '1074841', '1058234', '1458192', '1024217', '1873268', '1312333', '1067907', '1529893']"
2706107,"['1388169', '1322320', '1959786', '1030052', '1086249', '2034893', '1794844', '1818347', '1456597', '1812618']"
2707462,"['3211779', '1030052', '1032645', '1396339', '1914078', '3017857', '3259440', '1794202', '4074636', '3108829']"
2708041,"['1438461', '1292416', '2295163', '1455933', '1941558', '1917078', '1070711', '1002299', '1067907', '2052448']"
2708811,"['1020959', '2971734', '1848256', '1071241', '1008988', '2336093', '1400705', '4074636', '4010969', '1340986']"
2711987,"['1041007', '1035146', '2033081', '1780565', '2070012', '1082398', '1082518', '1008988', '1041111', '1075495']"
2718960,"['2129427', '1026686', '2980812', '3111928', '1433659', '1204889', '1002898', '3394338', '1796596', '1034108']"
2719404,"['1007305', '3191044', '2295163', '1084336', '1052203', '1058661', '1008145', '1981647', '1015452', '1056733']"
2719601,"['1440468', '3014576', '1358873', '1959786', '4074636', '1045247', '2022979', '3191044', '2271582', '2067299']"
2725004,"['2131415', '1424694', '3162513', '1400705', '1020670', '1212152', '1001896', '1082387', '2298149', '1440992']"
2727300,"['1318427', '1011882', '2250587', '1400705', '1044547', '1829226', '1019485', '1050339', '1036274', '1449661']"
2727931,"['1459149', '2382705', '1080370', '1023048', '2256039', '3786755', '1041616', '3010133', '1803022', '1059112']"
2728203,"['1770782', '1003000', '1013129', '1205370', '1034067', '2201813', '1071241', '2265312', '2180619', '1018153']"
2731018,"['1083428', '1025723', '1848256', '1020670', '1008145', '1049190', '1063245', '1014825', '1432422', '1026036']"
2733661,"['1003000', '1024854', '3010133', '1949068', '1270508', '2035179', '2061644', '1082154', '3506871', '1030052']"
2735218,"['1089511', '1045818', '1400705', '3140801', '3316422', '1059406', '1004992', '2130986', '1469051', '1400717']"
2745404,"['1041007', '1030052', '1427788', '1474842', '1228110', '2194123', '3274182', '1063245', '1258498', '1485224']"
2745546,"['1015403', '1003000', '3259440', '2243692', '1427788', '3615061', '3616310', '1063245', '1221515', '4886245']"
2748321,"['1007305', '1036274', '1044663', '3268399', '3879301', '1061118', '2067299', '1440089', '2193877', '1461903']"
2749072,"['4742918', '1045247', '1007914', '1322328', '5385852', '1016063', '4011440', '1002299', '1025176', '1049189']"
2753114,"['1007914', '1011754', '2171321', '1089517', '1049477', '1085470', '1212894', '1916726', '1873231', '1882933']"
2762059,"['2243213', '1485495', '1432596', '1070441', '1364773', '1021847', '4886245', '1013001', '1873281', '1440345']"
2763691,"['3259440', '3181927', '1882933', '1043008', '1041007', '1080370', '3124525', '1316622', '3615061', '1919201']"
2766174,"['2243213', '1482200', '1914572', '3344676', '1012242', '1051163', '2295324', '1794844', '1009160', '3009033']"
2768499,"['1041616', '3103080', '1919201', '3311009', '2567919', '2143304', '4238362', '1812439', '1805514', '1074841']"
2771184,"['1818347', '1432596', '1041007', '1941301', '1981355', '1767945', '1034282', '2256039', '1438461', '1770782']"
2771189,"['4742918', '3246904', '2194123', '1818347', '3006581', '1919201', '1119839', '1770782', '1963310', '2382705']"
2773339,"['1007305', '1012637', '1011754', '1003148', '1058661', '1028409', '1382838', '1382829', '1141406', '1085021']"
2778062,"['4009552', '2294993', '1151873', '3369600', '1035326', '1770782', '1006197', '1049477', '2988943', '1000323']"
2782114,"['1027191', '1001896', '1083428', '1440089', '1056315', '1006073', '1227838', '1204889', '1346815', '1008145']"
2782295,"['1029553', '3066477', '1013225', '1455933', '1090043', '1863930', '1046265', '1159939', '1858576', '3369793']"
2788465,"['1471391', '1547265', '4742918', '4074636', '1009931', '1312333', '1032581', '1010362', '4886245', '1310164']"
2792430,"['2243692', '1049190', '2143732', '1040771', '1080370', '1048537', '1009160', '1917972', '1868896', '3014576']"
2797953,"['1926103', '1039487', '1882933', '2022979', '1019431', '1857446', '3426869', '1012242', '1043201', '1125186']"
2799074,"['1456524', '2988943', '2295324', '4010196', '3615061', '1775691', '1039752', '1000594', '1254588', '3344676']"
2803499,"['1032645', '1049354', '1061977', '2170629', '1200840', '1361264', '5275059', '1012039', '1873231', '2253642']"
2803529,"['1089521', '1041482', '1426971', '1070851', '1002299', '3813669', '1069628', '3392046', '1882933', '1066462']"
2805096,"['3506871', '1258498', '1046265', '1441869', '1066462', '1047138', '1043815', '1063190', '1019338', '1125186']"
2810563,"['1061118', '1049354', '1152701', '1012489', '1001136', '1035848', '1358413', '1019338', '1469051', '1394536']"
2813276,"['3259440', '2256039', '1089517', '1036684', '1392604', '1031741', '1004088', '1066462', '1440089', '1255625']"
2819806,"['2567698', '1033997', '2154960', '2584971', '1060117', '1794844', '1420862', '1055976', '4714734', '1776683']"
2821495,"['3860856', '2022979', '1227838', '3642673', '2070844', '1063245', '2230208', '1949068', '3162527', '1020459']"
2829605,"['1440589', '1034067', '1481371', '1581547', '1364773', '1481362', '1337297', '1024854', '3274851', '1456034']"
2837833,"['1862115', '1063245', '1863930', '1041482', '1015699', '1985223', '2256039', '3344676', '3071717', '1064275']"
2838853,"['1424694', '1070441', '3860856', '1056733', '1823349', '3598313', '1927869', '1209899', '1007772', '1457306']"
2840950,"['1151873', '1020459', '1916726', '1370274', '2250587', '1084336', '1048537', '1459623', '1255624', '1079509']"
2843554,"['1192090', '1476651', '1873231', '1962929', '1047719', '1919201', '2284311', '1046265', '1001885', '1461903']"
2844003,"['1001896', '1021847', '1061118', '1361264', '1033190', '1529893', '1049190', '1016063', '1082154', '1029791']"
2846129,"['1071794', '3344676', '2139305', '3009033', '1461903', '4011440', '2271582', '3326892', '3053207', '2061644']"
2849243,"['1044547', '3344676', '1008145', '1204889', '1050743', '1254588', '1033825', '1426971', '1927902', '1767945']"
2850617,"['1581547', '2170629', '1020241', '1012561', '1030469', '1059336', '1964044', '1873268', '1400707', '1080309']"
2858940,"['3369600', '2243213', '1081422', '1001885', '1456524', '3335362', '3394338', '1062193', '1016486', '1078250']"
2860140,"['2256039', '1056295', '1008145', '3066477', '1201821', '1048007', '1009160', '1083375', '1892491', '1255598']"
2862871,"['4010969', '3259440', '1084336', '3672237', '3315879', '1011882', '1085799', '1438461', '1941301', '1970428']"
2863556,"['1180102', '1401840', '3860856', '2003526', '1049189', '1046385', '1369776', '1424555', '1041550', '1453210']"
2863868,"['2295324', '2980812', '3667783', '2133556', '1021847', '1803022', '1082398', '1312333', '1059937', '2336093']"
2866549,"['1090043', '1085470', '1292416', '1043008', '1119839', '1029791', '4886245', '1060068', '1014278', '1022060']"
2871839,"['4742918', '2034893', '1336968', '5275059', '1419841', '1981647', '1017143', '1529893', '4885241', '1016523']"
2882400,"['2082194', '1007305', '1767388', '1056733', '1070851', '4749115', '1427288', '2129427', '1082398', '1029553']"
2884771,"['1914078', '1786670', '1226062', '1312333', '1019568', '1074841', '1083375', '1030052', '1016003', '1039487']"
2888102,"['1456597', '1007914', '2256039', '1775691', '3609132', '1261153', '1075743', '1012561', '1046265', '1255625']"
2890114,"['1006197', '1049354', '3392046', '1794620', '3102324', '1458164', '3344676', '1049190', '1013416', '2123957']"
2891184,"['1440992', '1002898', '1474688', '1001896', '3646172', '1337297', '1044203', '1034282', '1442678', '1046385']"
2893958,"['1044547', '3259440', '3369600', '1336968', '1914078', '1057244', '1023045', '1767388', '3187737', '1331571']"
2894919,"['3392046', '1020459', '1077497', '1003000', '1981355', '1082154', '1432596', '1061118', '1401161', '3506871']"
2894978,"['1041007', '1400705', '2159470', '3860856', '1010464', '2295163', '1019568', '2034893', '1082334', '1789837']"
2896142,"['3995526', '2567919', '4074636', '1401425', '1863930', '1212893', '1046265', '1082518', '1023045', '1192090']"
2898406,"['1581547', '1082150', '2171321', '1388169', '1096790', '1050339', '1082398', '1382838', '1054685', '1036490']"
2915799,"['1023045', '3009821', '1090043', '2340955', '1070851', '1049219', '1055976', '1022060', '3274113', '1016300']"
2919284,"['1902628', '1001193', '1045247', '1322158', '3713327', '1009459', '1330096', '1915337', '1959786', '2336093']"
2919866,"['1082578', '2130986', '1812618', '1925218', '1856285', '1361264', '1767945', '1069848', '1024217', '1382846']"
2920379,"['2243213', '4238754', '3506871', '1322320', '3043491', '1001193', '1382833', '2022979', '4009552', '2331434']"
2921068,"['2243213', '1033190', '1061118', '2008284', '1340986', '1025176', '3642673', '1036274', '1044547', '1007914']"
2925390,"['1028404', '1007305', '1818347', '1321017', '1214898', '1916726', '1028842', '1926103', '1077528', '1004992']"
2931632,"['3995526', '1007305', '1008357', '1291809', '1009931', '1089523', '1101607', '1400707', '1046265', '1089515']"
2942234,"['3369600', '2131415', '1007305', '3662594', '4886245', '1026674', '1035362', '1043815', '3246230', '3598313']"
2956283,"['1975797', '1001896', '1139726', '1316622', '1212893', '1020459', '1959786', '1401840', '1358873', '1040771']"
2975240,"['1036274', '1794620', '1046265', '1794844', '1056461', '1031575', '1075538', '4714734', '1016204', '1066462']"
2981447,"['1916726', '2062200', '2171321', '1021193', '1892491', '1084336', '3667783', '2070844', '1465324', '1075538']"
2984755,"['1027191', '1007914', '1807516', '2250587', '1882933', '2284311', '2971734', '2022979', '1432596', '2159042']"
2989169,"['1009257', '3181927', '4238362', '1066462', '1432596', '1064828', '1071241', '1763809', '1421921', '1025336']"
3006497,"['1041007', '1432596', '3995526', '1853785', '3392046', '1873268', '1030052', '2171321', '3140801', '3162527']"
3009341,"['1396339', '1941558', '1013416', '1361264', '1056461', '1039487', '1057244', '1805514', '1467535', '1082399']"
3018414,"['2971734', '1057197', '1981647', '1040397', '1056733', '1035477', '1226062', '1915536', '1921479', '1431836']"
3018689,"['1045247', '1596305', '2022979', '1006073', '1780565', '1047138', '1440101', '1000482', '1031575', '1009459']"
3019701,"['1011754', '1020241', '1186392', '1070441', '1009459', '1068920', '1083375', '1014278', '1014561', '1082334']"
3021418,"['1061118', '1032645', '2201813', '2250587', '1040211', '1062134', '4741216', '3009821', '3813669', '1023045']"
3030008,"['1009257', '1049354', '1358873', '1058234', '2062200', '1021597', '1400705', '1758767', '1382840', '1926700']"
3032363,"['1082154', '1057244', '1061118', '3642673', '1049354', '1014578', '1075495', '1212893', '1212894', '1015699']"
